cancer_type_abbr,r_id,gene,tool
COAD,250005818,FREM1,e-driver
COAD,250005818,ADAMTS16,e-driver
COAD,250005818,ADAMTS7,e-driver
COAD,250005818,CFTR,e-driver
COAD,250005818,TGIF1,e-driver
COAD,250005818,NTRK2,e-driver
COAD,250005818,LRP12,e-driver
COAD,250005818,MBD1,e-driver
COAD,250005818,VWF,e-driver
COAD,250005818,ETV6,e-driver
COAD,250005818,GABRA5,e-driver
COAD,250005818,MVK,e-driver
COAD,250005818,PRG4,e-driver
COAD,250005818,GABRB3,e-driver
COAD,250005818,NOS3,e-driver
COAD,250005818,RP1,e-driver
COAD,250005818,ATG2A,e-driver
COAD,250005818,ZBTB41,e-driver
COAD,250005818,KCNC3,e-driver
COAD,250005818,SNRNP200,e-driver
COAD,250005818,ADAMTS15,e-driver
COAD,250005818,ITGA4,e-driver
COAD,250005818,PCDH15,e-driver
COAD,250005818,KPNA1,e-driver
COAD,250005818,BTBD17,e-driver
COAD,250005818,MYLIP,e-driver
COAD,250005818,LRP6,e-driver
COAD,250005818,TRIM58,e-driver
COAD,250005818,PKDREJ,e-driver
COAD,250005818,SMC4,e-driver
COAD,250005818,CASKIN2,e-driver
COAD,250005818,DOCK1,e-driver
COAD,250005818,ENPP7,e-driver
COAD,250005818,PTN,e-driver
COAD,250005818,DDX53,e-driver
COAD,250005818,ADRA1A,e-driver
COAD,250005818,NR1D2,e-driver
COAD,250005818,CRYBG3,e-driver
COAD,250005818,ZNF79,e-driver
COAD,250005818,ZNF672,e-driver
COAD,250005818,OGDHL,e-driver
COAD,250005818,SYTL1,e-driver
COAD,250005818,MKI67,e-driver
COAD,250005818,USP10,e-driver
COAD,250005818,GIT2,e-driver
COAD,250005818,FOXG1,e-driver
COAD,250005818,JAG2,e-driver
COAD,250005818,KPNA7,e-driver
COAD,250005818,LGALS3BP,e-driver
COAD,250005818,FAM135B,e-driver
COAD,250005818,SEMA5B,e-driver
COAD,250005818,CRIM1,e-driver
COAD,250005818,EPHA2,e-driver
COAD,250005818,MIB2,e-driver
COAD,250005818,KPNA4,e-driver
COAD,250005818,PPM1L,e-driver
COAD,250005818,PANK1,e-driver
COAD,250005818,PDP2,e-driver
COAD,250005818,DNAH14,e-driver
COAD,250005818,CACNG3,e-driver
COAD,250005818,NAALADL1,e-driver
COAD,250005818,DENND1B,e-driver
COAD,250005818,DST,e-driver
COAD,250005818,LGI3,e-driver
COAD,250005818,MTMR11,e-driver
COAD,250005818,CHST2,e-driver
COAD,250005818,SGTB,e-driver
COAD,250005818,IGF2R,e-driver
COAD,250005818,WNT9A,e-driver
COAD,250005818,ANKRD18B,e-driver
COAD,250005818,ARHGAP25,e-driver
COAD,250005818,VCAN,e-driver
COAD,250005818,ERBB3,e-driver
COAD,250005818,ZNF445,e-driver
COAD,250005818,CPSF4,e-driver
COAD,250005818,ZNF30,e-driver
COAD,250005818,RBM46,e-driver
COAD,250005818,ALS2,e-driver
COAD,250005818,BBS12,e-driver
COAD,250005818,PKLR,e-driver
COAD,250005818,SCN8A,e-driver
COAD,250005818,TRAPPC9,e-driver
COAD,250005818,IPO8,e-driver
COAD,250005818,SEMA3G,e-driver
COAD,250005818,BMP10,e-driver
COAD,250005818,ZNF18,e-driver
COAD,250005818,AP4B1,e-driver
COAD,250005818,GRID2IP,e-driver
COAD,250005818,CNTN1,e-driver
COAD,250005818,USP25,e-driver
COAD,250005818,AHDC1,e-driver
COAD,250005818,ZNF440,e-driver
COAD,250005818,RBM17,e-driver
COAD,250005818,ZMAT2,e-driver
COAD,250005818,ADAM28,e-driver
COAD,250005818,SLC9C1,e-driver
COAD,250005818,ITGAV,e-driver
COAD,250005818,ITSN2,e-driver
COAD,250005818,TOPORS,e-driver
COAD,250005818,EDIL3,e-driver
COAD,250005818,ARHGAP32,e-driver
COAD,250005818,WWOX,e-driver
COAD,250005818,MAP3K21,e-driver
COAD,250005818,ZNF20,e-driver
COAD,250005818,FASN,e-driver
COAD,250005818,TOM1L1,e-driver
COAD,250005818,G2E3,e-driver
COAD,250005818,PAPLN,e-driver
COAD,250005818,ZNF334,e-driver
COAD,250005818,ADGRE2,e-driver
COAD,250005818,SLAMF1,e-driver
COAD,250005818,BICC1,e-driver
COAD,250005818,GLT8D1,e-driver
COAD,250005818,FLNA,e-driver
COAD,250005818,CORO7,e-driver
COAD,250005818,GALNT12,e-driver
COAD,250005818,POU3F3,e-driver
COAD,250005818,RUSC1,e-driver
COAD,250005818,STAB1,e-driver
COAD,250005818,ACVR1B,e-driver
COAD,250005818,TAF1L,e-driver
COAD,250005818,MAPKAPK2,e-driver
COAD,250005818,ANKDD1A,e-driver
COAD,250005818,UMODL1,e-driver
COAD,250005818,CUL9,e-driver
COAD,250005818,PCDH7,e-driver
COAD,250005818,MAP2K4,e-driver
COAD,250005818,PBRM1,e-driver
COAD,250005818,APOBEC3B,e-driver
COAD,250005818,SHE,e-driver
COAD,250005818,TRIM35,e-driver
COAD,250005818,SLC22A2,e-driver
COAD,250005818,HNRNPLL,e-driver
COAD,250005818,GPSM2,e-driver
COAD,250005818,PHETA1,e-driver
COAD,250005818,ZNF841,e-driver
COAD,250005818,CDH13,e-driver
COAD,250005818,ARHGAP39,e-driver
COAD,250005818,XKR5,e-driver
COAD,250005818,SNX29,e-driver
COAD,250005818,NPNT,e-driver
COAD,250005818,RXFP2,e-driver
COAD,250005818,TFPI,e-driver
COAD,250005818,HDAC9,e-driver
COAD,250005818,ARNTL,e-driver
COAD,250005818,RFPL4A,e-driver
COAD,250005818,CSMD2,e-driver
COAD,250005818,ARNT2,e-driver
COAD,250005818,FBXO7,e-driver
COAD,250005818,ZFP62,e-driver
COAD,250005818,ANKRD50,e-driver
COAD,250005818,ZNF556,e-driver
COAD,250005818,UGT2A1,e-driver
COAD,250005818,WNK4,e-driver
COAD,250005818,SH2B2,e-driver
COAD,250005818,RPS6KA6,e-driver
COAD,250005818,DNAH11,e-driver
COAD,250005818,ITGA2B,e-driver
COAD,250005818,POTEE,e-driver
COAD,250005818,ZNF57,e-driver
COAD,250005818,LMX1B,e-driver
COAD,250005818,C9orf50,e-driver
COAD,250005818,SPDYE6,e-driver
COAD,250005818,COBL,e-driver
COAD,250005818,MEF2A,e-driver
COAD,250005818,FZD6,e-driver
COAD,250005818,SPTB,e-driver
COAD,250005818,NLRP4,e-driver
COAD,250005818,FRAS1,e-driver
COAD,250005818,FAM117B,e-driver
COAD,250005818,NCOA1,e-driver
COAD,250005818,HERC2,e-driver
COAD,250005818,RGPD2,e-driver
COAD,250005818,DCP1A,e-driver
COAD,250005818,HERC4,e-driver
COAD,250005818,S1PR5,e-driver
COAD,250005818,PKHD1L1,e-driver
COAD,250005818,SLC41A3,e-driver
COAD,250005818,RIMS2,e-driver
COAD,250005818,FAT4,e-driver
COAD,250005818,NR4A3,e-driver
COAD,250005818,SLFNL1,e-driver
COAD,250005818,EML2,e-driver
COAD,250005818,ATG4D,e-driver
COAD,250005818,TWIST1,e-driver
COAD,250005818,ANKRD44,e-driver
COAD,250005818,RYR3,e-driver
COAD,250005818,GRB7,e-driver
COAD,250005818,SCN1A,e-driver
COAD,250005818,TNC,e-driver
COAD,250005818,DOCK10,e-driver
COAD,250005818,CUBN,e-driver
COAD,250005818,ADAMTS17,e-driver
COAD,250005818,PRSS12,e-driver
COAD,250005818,ZFP36L1,e-driver
COAD,250005818,C3orf67,e-driver
COAD,250005818,PPP2R1A,e-driver
COAD,250005818,VILL,e-driver
COAD,250005818,KRT83,e-driver
COAD,250005818,FZD2,e-driver
COAD,250005818,BTNL9,e-driver
COAD,250005818,HECTD4,e-driver
COAD,250005818,SP3,e-driver
COAD,250005818,IGFN1,e-driver
COAD,250005818,PARP1,e-driver
COAD,250005818,LONRF1,e-driver
COAD,250005818,ZNF253,e-driver
COAD,250005818,FMN2,e-driver
COAD,250005818,C2CD6,e-driver
COAD,250005818,ADGRL1,e-driver
COAD,250005818,KCNA1,e-driver
COAD,250005818,SVOP,e-driver
COAD,250005818,ANOS1,e-driver
COAD,250005818,SPAG16,e-driver
COAD,250005818,ZNF607,e-driver
COAD,250005818,MMP21,e-driver
COAD,250005818,TIGD7,e-driver
COAD,250005818,PPFIBP1,e-driver
COAD,250005818,ZNF263,e-driver
COAD,250005818,CEACAM5,e-driver
COAD,250005818,PIK3C2B,e-driver
COAD,250005818,FZD9,e-driver
COAD,250005818,SCRT2,e-driver
COAD,250005818,KCNA5,e-driver
COAD,250005818,SLC4A1,e-driver
COAD,250005818,VEPH1,e-driver
COAD,250005818,PM20D2,e-driver
COAD,250005818,CCN4,e-driver
COAD,250005818,AKT1,e-driver
COAD,250005818,ZNF14,e-driver
COAD,250005818,PMS2,e-driver
COAD,250005818,SYNE2,e-driver
COAD,250005818,IVNS1ABP,e-driver
COAD,250005818,TGFBI,e-driver
COAD,250005818,MYT1L,e-driver
COAD,250005818,SPINK5,e-driver
COAD,250005818,TEK,e-driver
COAD,250005818,SETD5,e-driver
COAD,250005818,DDX43,e-driver
COAD,250005818,NKX2-5,e-driver
COAD,250005818,ATP10A,e-driver
COAD,250005818,LTBP2,e-driver
COAD,250005818,RARA,e-driver
COAD,250005818,ETV3L,e-driver
COAD,250005818,CAMK2D,e-driver
COAD,250005818,ANO2,e-driver
COAD,250005818,RIPK4,e-driver
COAD,250005818,SRGAP3,e-driver
COAD,250005818,CRB2,e-driver
COAD,250005818,TUFM,e-driver
COAD,250005818,PDE8A,e-driver
COAD,250005818,ZYX,e-driver
COAD,250005818,SPATA5L1,e-driver
COAD,250005818,PRPF40A,e-driver
COAD,250005818,KIRREL3,e-driver
COAD,250005818,PLPPR3,e-driver
COAD,250005818,ZNF569,e-driver
COAD,250005818,TRAK2,e-driver
COAD,250005818,LDHC,e-driver
COAD,250005818,CLIP2,e-driver
COAD,250005818,DAPK1,e-driver
COAD,250005818,INF2,e-driver
COAD,250005818,CAD,e-driver
COAD,250005818,ZNF169,e-driver
COAD,250005818,TNFAIP3,e-driver
COAD,250005818,WNK1,e-driver
COAD,250005818,ZNF404,e-driver
COAD,250005818,MYH3,e-driver
COAD,250005818,TAAR6,e-driver
COAD,250005818,RSPH10B,e-driver
COAD,250005818,KRT36,e-driver
COAD,250005818,AHR,e-driver
COAD,250005818,SMTNL1,e-driver
COAD,250005818,RGS12,e-driver
COAD,250005818,ZRANB1,e-driver
COAD,250005818,NECTIN4,e-driver
COAD,250005818,STAT2,e-driver
COAD,250005818,GPHN,e-driver
COAD,250005818,TJP1,e-driver
COAD,250005818,P2RY2,e-driver
COAD,250005818,CAPN8,e-driver
COAD,250005818,APC,e-driver
COAD,250005818,CDK12,e-driver
COAD,250005818,PREX2,e-driver
COAD,250005818,SIM1,e-driver
COAD,250005818,RYR2,e-driver
COAD,250005818,EEPD1,e-driver
COAD,250005818,CAMSAP2,e-driver
COAD,250005818,ANKRD13C,e-driver
COAD,250005818,BRINP3,e-driver
COAD,250005818,DDIT4L,e-driver
COAD,250005818,GPANK1,e-driver
COAD,250005818,DLL1,e-driver
COAD,250005818,GP6,e-driver
COAD,250005818,GALNT3,e-driver
COAD,250005818,COL1A1,e-driver
COAD,250005818,MYO10,e-driver
COAD,250005818,ZNF850,e-driver
COAD,250005818,RIMBP3B,e-driver
COAD,250005818,SNX18,e-driver
COAD,250005818,RNF165,e-driver
COAD,250005818,SRCIN1,e-driver
COAD,250005818,IQSEC3,e-driver
COAD,250005818,MIA2,e-driver
COAD,250005818,MPP1,e-driver
COAD,250005818,PROKR1,e-driver
COAD,250005818,PHLPP1,e-driver
COAD,250005818,ABCA5,e-driver
COAD,250005818,SLC25A23,e-driver
COAD,250005818,PXDN,e-driver
COAD,250005818,RIMS1,e-driver
COAD,250005818,FREM2,e-driver
COAD,250005818,SCAF4,e-driver
COAD,250005818,ZNF829,e-driver
COAD,250005818,TRPV1,e-driver
COAD,250005818,ZNF345,e-driver
COAD,250005818,SHF,e-driver
COAD,250005818,KCNG2,e-driver
COAD,250005818,BTBD6,e-driver
COAD,250005818,MAX,e-driver
COAD,250005818,PCDH11Y,e-driver
COAD,250005818,C4B,e-driver
COAD,250005818,DUSP8,e-driver
COAD,250005818,ZNF266,e-driver
COAD,250005818,XYLT2,e-driver
COAD,250005818,SCML4,e-driver
COAD,250005818,AGRN,e-driver
COAD,250005818,TUBAL3,e-driver
COAD,250005818,PCSK5,e-driver
COAD,250005818,PREX1,e-driver
COAD,250005818,PXDNL,e-driver
COAD,250005818,CT45A10,e-driver
COAD,250005818,LHX6,e-driver
COAD,250005818,LONRF2,e-driver
COAD,250005818,USP3,e-driver
COAD,250005818,CDH10,e-driver
COAD,250005818,DUSP10,e-driver
COAD,250005818,ELAVL4,e-driver
COAD,250005818,ATAD2,e-driver
COAD,250005818,FLNB,e-driver
COAD,250005818,NEMP2,e-driver
COAD,250005818,EML6,e-driver
COAD,250005818,ARSE,e-driver
COAD,250005818,GATAD2A,e-driver
COAD,250005818,ADRA1D,e-driver
COAD,250005818,EIF4H,e-driver
COAD,250005818,COL6A2,e-driver
COAD,250005818,ZNF205,e-driver
COAD,250005818,ACAT2,e-driver
COAD,250005818,DAGLA,e-driver
COAD,250005818,CASP2,e-driver
COAD,250005818,PLK4,e-driver
COAD,250005818,LDLR,e-driver
COAD,250005818,LDB3,e-driver
COAD,250005818,ATP2B3,e-driver
COAD,250005818,TNXB,e-driver
COAD,250005818,DNAH8,e-driver
COAD,250005818,FOXB2,e-driver
COAD,250005818,RASSF2,e-driver
COAD,250005818,HSPG2,e-driver
COAD,250005818,ACVR2A,e-driver
COAD,250005818,KLF8,e-driver
COAD,250005818,PTGS1,e-driver
COAD,250005818,SLC25A19,e-driver
COAD,250005818,SH3D19,e-driver
COAD,250005818,ENO1,e-driver
COAD,250005818,FRMD3,e-driver
COAD,250005818,FBXW7,e-driver
COAD,250005818,LIMCH1,e-driver
COAD,250005818,GALNT7,e-driver
COAD,250005818,GIMAP6,e-driver
COAD,250005818,GDF2,e-driver
COAD,250005818,KRT28,e-driver
COAD,250005818,EXOC4,e-driver
COAD,250005818,ASXL3,e-driver
COAD,250005818,ZNF286B,e-driver
COAD,250005818,KRT10,e-driver
COAD,250005818,ZNF311,e-driver
COAD,250005818,RBP3,e-driver
COAD,250005818,COL9A1,e-driver
COAD,250005818,VPS13D,e-driver
COAD,250005818,KMT5B,e-driver
COAD,250005818,GHR,e-driver
COAD,250005818,ZBED4,e-driver
COAD,250005818,BPIFA1,e-driver
COAD,250005818,TOP2B,e-driver
COAD,250005818,GIMAP1-GIMAP5,e-driver
COAD,250005818,ZNF197,e-driver
COAD,250005818,C3,e-driver
COAD,250005818,NANOS3,e-driver
COAD,250005818,SYN2,e-driver
COAD,250005818,ZNF660,e-driver
COAD,250005818,LY75,e-driver
COAD,250005818,TARBP2,e-driver
COAD,250005818,TUBA4A,e-driver
COAD,250005818,RRP7A,e-driver
COAD,250005818,TTC7B,e-driver
COAD,250005818,GLB1L,e-driver
COAD,250005818,ZNF317,e-driver
COAD,250005818,MXRA5,e-driver
COAD,250005818,TECPR1,e-driver
COAD,250005818,RNF139,e-driver
COAD,250005818,IQCN,e-driver
COAD,250005818,LRP5,e-driver
COAD,250005818,NRG2,e-driver
COAD,250005818,ZNF699,e-driver
COAD,250005818,CDH6,e-driver
COAD,250005818,ZNF41,e-driver
COAD,250005818,CLEC18C,e-driver
COAD,250005818,DMAP1,e-driver
COAD,250005818,ZNF177,e-driver
COAD,250005818,ZNF559,e-driver
COAD,250005818,PDPR,e-driver
COAD,250005818,CDC27,e-driver
COAD,250005818,KCNH6,e-driver
COAD,250005818,PDE1A,e-driver
COAD,250005818,VCAM1,e-driver
COAD,250005818,TFB2M,e-driver
COAD,250005818,SOX10,e-driver
COAD,250005818,ZNF875,e-driver
COAD,250005818,DIXDC1,e-driver
COAD,250005818,POLR3B,e-driver
COAD,250005818,CNTN4,e-driver
COAD,250005818,VSTM2B,e-driver
COAD,250005818,SLC25A35,e-driver
COAD,250005818,NEUROG1,e-driver
COAD,250005818,CDK5RAP1,e-driver
COAD,250005818,IQCF3,e-driver
COAD,250005818,B4GALT7,e-driver
COAD,250005818,HYDIN,e-driver
COAD,250005818,ALOX15,e-driver
COAD,250005818,GNRH1,e-driver
COAD,250005818,FAM153A,e-driver
COAD,250005818,RYR1,e-driver
COAD,250005818,SLC28A2,e-driver
COAD,250005818,AFM,e-driver
COAD,250005818,DNAJC10,e-driver
COAD,250005818,FBXW10,e-driver
COAD,250005818,FSCN1,e-driver
COAD,250005818,DLAT,e-driver
COAD,250005818,COPB1,e-driver
COAD,250005818,SEC13,e-driver
COAD,250005818,SH3PXD2B,e-driver
COAD,250005818,STAU1,e-driver
COAD,250005818,MME,e-driver
COAD,250005818,C14orf180,e-driver
COAD,250005818,C1orf127,e-driver
COAD,250005818,ADAMTS6,e-driver
COAD,250005818,OLIG3,e-driver
COAD,250005818,CDC73,e-driver
COAD,250005818,NPTX2,e-driver
COAD,250005818,ZNF510,e-driver
COAD,250005818,WSCD2,e-driver
COAD,250005818,ZNF782,e-driver
COAD,250005818,GGA2,e-driver
COAD,250005818,RASSF6,e-driver
COAD,250005818,CMKLR1,e-driver
COAD,250005818,B4GALT1,e-driver
COAD,250005818,GPR26,e-driver
COAD,250005818,COL9A2,e-driver
COAD,250005818,ZFP90,e-driver
COAD,250005818,AKAP3,e-driver
COAD,250005818,ZNF287,e-driver
COAD,250005818,PRKG1,e-driver
COAD,250005818,ZNF624,e-driver
COAD,250005818,LINGO3,e-driver
COAD,250005818,KANK1,e-driver
COAD,250005818,ZNF879,e-driver
COAD,250005818,BAZ2B,e-driver
COAD,250005818,LPO,e-driver
COAD,250005818,PLCB4,e-driver
COAD,250005818,ZNF776,e-driver
COAD,250005818,SLC25A18,e-driver
COAD,250005818,ZNF154,e-driver
COAD,250005818,TCF12,e-driver
COAD,250005818,PI4K2B,e-driver
COAD,250005818,ZNF530,e-driver
COAD,250005818,CHD5,e-driver
COAD,250005818,ZNF91,e-driver
COAD,250005818,BEND3,e-driver
COAD,250005818,PKMYT1,e-driver
COAD,250005818,GGA1,e-driver
COAD,250005818,KLHL29,e-driver
COAD,250005818,LTBP4,e-driver
COAD,250005818,CDHR3,e-driver
COAD,250005818,RASGRP4,e-driver
COAD,250005818,CPNE6,e-driver
COAD,250005818,FARS2,e-driver
COAD,250005818,NCF2,e-driver
COAD,250005818,ESYT2,e-driver
COAD,250005818,GAB3,e-driver
COAD,250005818,SLC12A7,e-driver
COAD,250005818,WDTC1,e-driver
COAD,250005818,MEP1B,e-driver
COAD,250005818,DLG2,e-driver
COAD,250005818,C6,e-driver
COAD,250005818,TRIM72,e-driver
COAD,250005818,CNNM4,e-driver
COAD,250005818,NKAPL,e-driver
COAD,250005818,ATAD2B,e-driver
COAD,250005818,FBXL7,e-driver
COAD,250005818,TNFRSF11A,e-driver
COAD,250005818,ANKRD65,e-driver
COAD,250005818,ZSCAN23,e-driver
COAD,250005818,BBS9,e-driver
COAD,250005818,PTPN4,e-driver
COAD,250005818,NXN,e-driver
COAD,250005818,PLEK,e-driver
COAD,250005818,GJA8,e-driver
COAD,250005818,GSG1,e-driver
COAD,250005818,TYW1B,e-driver
COAD,250005818,GRIN2A,e-driver
COAD,250005818,TGFB1I1,e-driver
COAD,250005818,BEND5,e-driver
COAD,250005818,CSDE1,e-driver
COAD,250005818,GCDH,e-driver
COAD,250005818,FASTKD5,e-driver
COAD,250005818,ANKS1A,e-driver
COAD,250005818,COL6A1,e-driver
COAD,250005818,ITPRID1,e-driver
COAD,250005818,CPT1C,e-driver
COAD,250005818,C8A,e-driver
COAD,250005818,LARP4B,e-driver
COAD,250005818,CORIN,e-driver
COAD,250005818,PQLC2,e-driver
COAD,250005818,STARD8,e-driver
COAD,250005818,ZNF454,e-driver
COAD,250005818,ATP4A,e-driver
COAD,250005818,KBTBD3,e-driver
COAD,250005818,PKD1,e-driver
COAD,250005818,LGI2,e-driver
COAD,250005818,LENG8,e-driver
COAD,250005818,HELZ,e-driver
COAD,250005818,COL4A1,e-driver
COAD,250005818,HOMER1,e-driver
COAD,250005818,SWAP70,e-driver
COAD,250005818,SLC26A8,e-driver
COAD,250005818,FLYWCH1,e-driver
COAD,250005818,CCND1,e-driver
COAD,250005818,POLRMT,e-driver
COAD,250005818,SGK1,e-driver
COAD,250005818,COL4A2,e-driver
COAD,250005818,DNAJB13,e-driver
COAD,250005818,C17orf53,e-driver
COAD,250005818,LAMA2,e-driver
COAD,250005818,TRPC4,e-driver
COAD,250005818,NPAP1,e-driver
COAD,250005818,PIEZO2,e-driver
COAD,250005818,PSG5,e-driver
COAD,250005818,PABPC4,e-driver
COAD,250005818,LRP1B,e-driver
COAD,250005818,P4HB,e-driver
COAD,250005818,PSG7,e-driver
COAD,250005818,MFN2,e-driver
COAD,250005818,LSM14B,e-driver
COAD,250005818,ZNF419,e-driver
COAD,250005818,CACNA1G,e-driver
COAD,250005818,COL20A1,e-driver
COAD,250005818,TULP4,e-driver
COAD,250005818,ZNF600,e-driver
COAD,250005818,ADAMTS5,e-driver
COAD,250005818,MNDA,e-driver
COAD,250005818,CCDC28A,e-driver
COAD,250005818,RPL7L1,e-driver
COAD,250005818,ZNF256,e-driver
COAD,250005818,CDC40,e-driver
COAD,250005818,LAMA3,e-driver
COAD,250005818,FLNC,e-driver
COAD,250005818,TDRD6,e-driver
COAD,250005818,BTN2A2,e-driver
COAD,250005818,TFEC,e-driver
COAD,250005818,HIC1,e-driver
COAD,250005818,ZNF468,e-driver
COAD,250005818,ZNF28,e-driver
COAD,250005818,SLC27A1,e-driver
COAD,250005818,THSD7A,e-driver
COAD,250005818,SCUBE2,e-driver
COAD,250005818,PTPRF,e-driver
COAD,250005818,NBPF26,e-driver
COAD,250005818,LRP8,e-driver
COAD,250005818,PPP1CB,e-driver
COAD,250005818,SYNE1,e-driver
COAD,250005818,TUB,e-driver
COAD,250005818,UBR4,e-driver
COAD,250005818,HS3ST3A1,e-driver
COAD,250005818,ZNF606,e-driver
COAD,250005818,SUGP2,e-driver
COAD,250005818,PNPT1,e-driver
COAD,250005818,NBEAL1,e-driver
COAD,250005818,FER,e-driver
COAD,250005818,GLDN,e-driver
COAD,250005818,SMAD9,e-driver
COAD,250005818,FEM1A,e-driver
COAD,250005818,TBL3,e-driver
COAD,250005818,KLHL3,e-driver
COAD,250005818,DMTF1,e-driver
COAD,250005818,NOXO1,e-driver
COAD,250005818,DMPK,e-driver
COAD,250005818,TICAM1,e-driver
COAD,250005818,KDR,e-driver
COAD,250005818,SORL1,e-driver
COAD,250005818,SIPA1L3,e-driver
COAD,250005818,PATL1,e-driver
COAD,250005818,ARID1B,e-driver
COAD,250005818,THAP12,e-driver
COAD,250005818,KIF16B,e-driver
COAD,250005818,SMAD4,e-driver
COAD,250005818,RNF167,e-driver
COAD,250005818,LNPK,e-driver
COAD,250005818,ZNF135,e-driver
COAD,250005818,MYO9A,e-driver
COAD,250005818,PEG3,e-driver
COAD,250005818,ZNF431,e-driver
COAD,250005818,EPHA5,e-driver
COAD,250005818,ZNF708,e-driver
COAD,250005818,KLB,e-driver
COAD,250005818,FNDC3A,e-driver
COAD,250005818,EPHA7,e-driver
COAD,250005818,ZNF595,e-driver
COAD,250005818,SMARCA4,e-driver
COAD,250005818,RGS19,e-driver
COAD,250005818,ZNF71,e-driver
COAD,250005818,SEL1L3,e-driver
COAD,250005818,MEP1A,e-driver
COAD,250005818,TP53,e-driver
COAD,250005818,NR4A2,e-driver
COAD,250005818,ZNF718,e-driver
COAD,250005818,COL11A1,e-driver
COAD,250005818,CASKIN1,e-driver
COAD,250005818,BHLHE23,e-driver
COAD,250005818,DNAH6,e-driver
COAD,250005818,CLIP3,e-driver
COAD,250005818,ZNF347,e-driver
COAD,250005818,GSK3A,e-driver
COAD,250005818,GAS2L1,e-driver
COAD,250005818,UFL1,e-driver
COAD,250005818,VLDLR,e-driver
COAD,250005818,PABPC3,e-driver
COAD,250005818,TTC12,e-driver
COAD,250005818,GRIN2D,e-driver
COAD,250005818,FAT3,e-driver
COAD,250005818,SLC22A11,e-driver
COAD,250005818,HOXD3,e-driver
COAD,250005818,WDR43,e-driver
COAD,250005818,EMSY,e-driver
COAD,250005818,DOC2B,e-driver
COAD,250005818,LRRC4B,e-driver
COAD,250005818,DSCAML1,e-driver
COAD,250005818,SRSF5,e-driver
COAD,250005818,MSX2,e-driver
COAD,250005818,SCN3A,e-driver
COAD,250005818,MAST4,e-driver
COAD,250005818,AGPAT4,e-driver
COAD,250005818,SLC22A12,e-driver
COAD,250005818,SALL2,e-driver
COAD,250005818,PDGFA,e-driver
COAD,250005818,EFEMP1,e-driver
COAD,250005818,ANKRD27,e-driver
COAD,250005818,COL3A1,e-driver
COAD,250005818,DYSF,e-driver
COAD,250005818,LAMA5,e-driver
COAD,250005818,MTCL1,e-driver
COAD,250005818,FBN3,e-driver
COAD,250005818,CPXM1,e-driver
COAD,250005818,PACRG,e-driver
COAD,250005818,SPRY4,e-driver
COAD,250005818,TTN,e-driver
COAD,250005818,NLRP6,e-driver
COAD,250005818,LYAR,e-driver
COAD,250005818,HIPK4,e-driver
COAD,250005818,PLD3,e-driver
COAD,250005818,GABPA,e-driver
COAD,250005818,LIPC,e-driver
COAD,250005818,KMT2E,e-driver
COAD,250005818,TFE3,e-driver
COAD,250005818,TRIM66,e-driver
COAD,250005818,RASGRF2,e-driver
COAD,250005818,PVR,e-driver
COAD,250005818,FGFR4,e-driver
COAD,250005818,ACAN,e-driver
COAD,250005818,PCDH17,e-driver
COAD,250005818,GUF1,e-driver
COAD,250005818,FBN2,e-driver
COAD,250005818,ZNF677,e-driver
COAD,250005818,ZNF668,e-driver
COAD,250005818,PTPRA,e-driver
COAD,250005818,NBPF15,e-driver
COAD,250005818,COL5A2,e-driver
COAD,250005818,DENND5A,e-driver
COAD,250005818,TANC2,e-driver
COAD,250005818,XKR6,e-driver
COAD,250005818,PCIF1,e-driver
COAD,250005818,MAPK6,e-driver
COAD,250005818,FOXD3,e-driver
COAD,250005818,PRDM16,e-driver
COAD,250005818,TTC6,e-driver
COAD,250005818,SMOC1,e-driver
COAD,250005818,SLC25A42,e-driver
COAD,250005818,COLEC12,e-driver
COAD,250005818,ZNF845,e-driver
COAD,250005818,FRMD1,e-driver
COAD,250005818,CADM3,e-driver
COAD,250005818,ZNF525,e-driver
COAD,250005818,C4A,e-driver
COAD,250005818,TTC24,e-driver
COAD,250005818,HAPLN3,e-driver
COAD,250005818,ARHGAP5,e-driver
COAD,250005818,PRTG,e-driver
COAD,250005818,COL8A2,e-driver
COAD,250005818,EFEMP2,e-driver
COAD,250005818,KLF13,e-driver
COAD,250005818,ZNF813,e-driver
COAD,250005818,SPTBN5,e-driver
COAD,250005818,ADCY1,e-driver
COAD,250005818,DAPK3,e-driver
COAD,250005818,MEF2C,e-driver
COAD,250005818,ZNF497,e-driver
COAD,250005818,BCL3,e-driver
COAD,250005818,UNC13A,e-driver
COAD,250005818,CDK13,e-driver
COAD,250005818,EXOC1,e-driver
COAD,250005818,NEFH,e-driver
COAD,250005818,MTMR7,e-driver
COAD,250005818,APBB1,e-driver
COAD,250005818,B4GALNT4,e-driver
COAD,250005818,GLYR1,e-driver
COAD,250005818,ARHGEF37,e-driver
COAD,250005818,UBN1,e-driver
COAD,250005818,C7orf31,e-driver
COAD,250005818,NFIA,e-driver
COAD,250005818,SLC19A1,e-driver
COAD,250005818,KLHL10,e-driver
COAD,250005818,ADAMTS12,e-driver
COAD,250005818,CHEK2,e-driver
COAD,250005818,CDH2,e-driver
